genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YBR252W	P33317	DUT1	15.30716	1	1000	subOpt_isoenz	2	0	4.42206698535915e-10	0
YDR300C	P32264	PRO1	47.16164	2	1000	opt_isoenz_tight	2	0	2.10335540835305e-07	2.10188074822914e-07
YER062C	P40106	GPP2	27.8134	2	1000	opt_isoenz_tight	2	0	2.02415435419617e-05	2.0241163149022e-05
YIL053W	P41277	GPP1	27.94655	1	1000	subOpt_isoenz	2	0	2.02415435419631e-05	0
YLL043W		FPS1	NaN	1	1000		2	NaN	NaN	NaN
YMR241W		YHM2	NaN	1	1000		2	NaN	NaN	NaN
YNL037C	P28834	IDH1	39.32357	2	1000	essential	2	1.13211980140291e-06	1.29264956418549e-06	1.13244394820641e-06
YOR136W	P28241	IDH2	39.73903	2	1000	essential	2	1.13211980140291e-06	1.29264956418549e-06	1.13244394820641e-06
YOR323C	P54885	PRO2	49.73991	2	1000	opt_isoenz_tight	2	0	2.72657190087367e-08	2.72466152002226e-08
YJR069C	P47119	HAM1	22.09268	1	1000	opt_isoenz	2	0	0.00381081535314208	7.08194048903347e-12
YFL054C		AQY3	NaN	1	1000		2	NaN	NaN	NaN
YDL022W	Q00055	GPD1	42.8683	1	202.064825090614	opt_isoenz	2	0	0.000121602951433803	2.00565915329459e-06
YOL059W	P41911	GPD2	49.42115	1	202.064825090614	subOpt_isoenz	2	0	0.000126243317175607	0
YLR354C	P15019	TAL1	37.0359	1	1.29902432517222	opt_isoenz	2	0	0.0022765415406935	3.30934717577805e-06
YGR043C	P53228	NQM1	37.25314	1	1.29902432517222	subOpt_isoenz	2	0	0.00226326844144657	0
YMR205C	P16862	PFK2	104.61673	2	1.24609750965711	essential	2	3.86640515589531e-07	6.95322382669216e-07	6.95312541672203e-07
YGR240C	P16861	PFK1	107.96906	1	1.24609750965711	subOpt_isoenz	2	0	3.86651536320136e-07	0
YKL060C	P14540	FBA1	39.62024	1	1.24609750965711	subOpt_isoenz	2	0	0.00212804995550184	0
YBR196C	P12709	PGI1	61.29832	1	1.23864072183855	essential	2	3.79283522315051e-07	0.00137384643146005	3.79301117105948e-07
YDR516C	Q04409	EMI2	55.92028	2	1.00034962498097	essential	2	2.22093359635875e-08	1.86179422647325e-07	1.86101209884525e-07
YBL039C	P28274	URA7	64.70953	0	0.289645038969741	subOpt_isoenz	0	0	4.15276402273603e-08	0
YJR103W	P38627	URA8	64.50989	0	0.289645038969741	opt_isoenz_tight	0	0	4.15276402269634e-08	4.11994361070839e-08
YER070W	P21524	RNR1	99.56021	0	0.282078003848933	subOpt_isoenz	0	0	4.8726897333918e-07	0
YIL066C	P21672	RNR3	97.51369	0	0.282078003848933	subOpt_isoenz	0	0	4.87268973341374e-07	0
YJL026W	P09938	RNR2	46.14681	0	0.282078003848933	subOpt_isoenz	0	0	4.87268973341771e-07	0
YGR180C	P49723	RNR4	40.05407	0	0.280220569904042	opt_isoenz	0	0	4.87268973340255e-07	3.38476366887707e-07
YNL036W	P53615	NCE103	24.85889	0	0.279670214739427	opt_isoenz	0	0	0.00338676300010123	5.02516968738897e-11
YOR222W		ODC2	NaN	0	0.276098371082231		0	NaN	NaN	NaN
YPL134C		ODC1	NaN	0	0.276098371082231		0	NaN	NaN	NaN
YBR218C	P32327	PYC2	130.16549	0	0.27261619054949	subOpt_isoenz	0	0	5.54746139320456e-07	0
YGL062W	P11154	PYC1	130.09827	0	0.27261619054949	opt_isoenz	0	0	5.54746139319436e-07	5.1426599447061e-07
YOL126C	P22133	MDH2	40.7305	0	0.2456754203532	essential	0	1.43552315905602e-09	0.00206703228969847	1.43577083588754e-09
YLL052C		AQY2	NaN	0	0.235152691517935		0	NaN	NaN	NaN
YPR192W		AQY1	NaN	0	0.235152691517935		0	NaN	NaN	NaN
YHR144C	P06773	DCD1	35.64574	0	0.23439001924465	essential	0	2.7232968443555e-11	0.00236188947623659	2.79939639911223e-11
YCR048W	P25628	ARE1	71.61215	0	0.220003558087619	opt_isoenz	0	0	0.00117565442514389	1.9670167838932e-11
YLR304C	P19414	ACO1	85.36736	0	0.217826700348931	opt_isoenz	0	0	0.000986430865281328	2.08956263375597e-07
YDR503C	Q04396	LPP1	31.58604	0	0.207961799662867	opt_isoenz	0	0	9.79406121578127e-10	9.53795898879539e-10
YNR019W	P53629	ARE2	74.022	0	0.207585615185077	subOpt_isoenz	0	0	0.00113738077631365	0
YPR021C		AGC1	NaN	0	0.188206271058759		0	NaN	NaN	NaN
YOR245C	Q08650	DGA1	47.71075	0	0.164378422777615	subOpt_isoenz	0	0	1.01683650753915e-07	0
YER069W	Q01217	ARG5,6	94.86823	0	0.145193082637183	essential	0	6.13386334976688e-07	1.24248082412895e-06	6.13386334976688e-07
YMR062C	Q04728	ARG7	47.84821	0	0.145193082637183	essential	0	1.34604081816388e-07	0.00175968247454859	1.34604081816388e-07
YOL140W	P18544	ARG8	46.68082	0	0.145193082637183	essential	0	1.52357004126829e-06	3.08615704743767e-06	1.52357004126829e-06
YOR130C		ORT1	NaN	0	0.145193082637183		0	NaN	NaN	NaN
YOR095C	Q12189	RKI1	28.25777	0	0.141329856918252	essential	0	3.96882477215554e-07	0.00297979381731381	3.96882477215578e-07
YGR248W	P53315	SOL4	28.44737	0	0	subOpt_isoenz	0	0	1.27355565559144e-09	0
YGR256W	P53319	GND2	53.92235	0	0	subOpt_isoenz	0	0	3.49877759010651e-10	0
YHR163W	P38858	SOL3	27.78417	0	0	subOpt_isoenz	0	0	1.27355566543215e-09	0
YHR183W	P38720	GND1	53.54274	0	0	subOpt_isoenz	0	0	3.49877757418225e-10	0
YLR438W	P07991	CAR2	46.08557	0	0	subOpt_isoenz	0	0	2.48794445517253e-08	0
YNL241C	P11412	ZWF1	57.5209	0	0	subOpt_isoenz	0	0	2.01128910533007e-11	0
