genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YGR155W	P32582	CYS4	56.02121	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	OE	958.116802935996	tightly_const	2	7.19783338041898e-06	7.19800421451267e-06	7.19791334531442e-06	1	4	0	1	1.00734150701721	1.01782474074327	0.0347828111558569
YJR137C	P47169	MET5	161.21721	sce00920  Sulfur metabolism	OE	123.169624575219	tightly_const	2	9.96797626357715e-07	9.96799683094776e-07	9.96797626357715e-07	0	6	1	1	1.00290392088962	1.00700647284839	0.0138615531136737
YOL064C	P32179	MET22	39.14886	sce00920  Sulfur metabolism sce01130  Biosynthesis of antibiotics	OE	123.169624575219	tightly_const	2	1.41363563408261e-05	1.41364411535393e-05	1.4136363006126e-05	1	4	0	1	1.01007169838514	1.02454848841867	0.0475081325096762
YPR167C	P18408	MET16	30.3799	sce00920  Sulfur metabolism	OE	123.169624575219	tightly_const	2	4.44286254278781e-05	4.44288447585291e-05	4.44286254278781e-05	1	7	0	1	1.02492325108885	1.06205884022044	0.115802024336834
YCL050C	P16550	APA1	36.49211	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	123.169624575219	tightly_const	2	1.61974930025641e-06	1.61980203488538e-06	1.61979404357928e-06	1	9	0	1	1.00106618552722	1.00256581069469	0
YKL001C	Q02196	MET14	23.06018	sce00230  Purine metabolism sce00920  Sulfur metabolism	OE	123.169624575219	tightly_const	2	3.53409355053418e-05	3.53411099728237e-05	3.53409355053418e-05	1	5	0	1	1.01490215149322	1.03657350951973	0.0699286991700667
YFR030W	P39692	MET10	114.82714	sce00920  Sulfur metabolism	OE	123.169624575219	tightly_const	2	9.96797626357715e-07	9.96799683094776e-07	9.96797626357715e-07	0	6	1	1	1.00206660232718	1.00498034725325	0
YDR353W	P29509	TRR1	34.23767	sce00450  Selenocompound metabolism	OE	105.52246628691	tightly_const	2	4.67391829739761e-06	4.67394312858459e-06	4.67391829739761e-06	1	6	0	1	1.00288996816125	1.00697267117517	0.0137927947221508
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	OE	21.1917509852038	tightly_const	2	6.28904518422931e-07	6.28938470511477e-07	6.28933419665527e-07	1	5	0	1	1.00066604711947	1.00160196375952	0
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	1.38818365162294	tightly_const	2	0.00010140253170881	0.000101405483843574	0.000101402531708809	1	4	0	1	1.05227516351958	1.13555515669197	0.234427001939526
