genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	2	20.4781637712066	tightly_const	2	1.10874469350096e-06	1.10901198922229e-06	1.10877523771367e-06	1	7	0	1	1.0013768145041	1.01103374256336
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	7.89697960182806	essential	2	5.53916034609338e-07	0.00328611594329998	5.54023457241272e-07	1	2	0	1	1.00016038282428	1.0012744436468
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	6.85478934606975	essential	2	1.84959551573837e-08	0.00209466149873066	1.84964327443415e-08	1	5	0	1	1.00001176409029	1.00009338413285
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.35637202010419	tightly_const	2	1.58113594537987e-07	1.58147533819349e-07	1.5814249578127e-07	1	5	0	1	1.00009664932103	1.00076766085291
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	2.40354331299953	essential	2	3.87099225744324e-06	0.00302306837373601	3.87162747943301e-06	1	2	0	1	1.00070137135673	1.00849613834389
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.07520375652227	essential	2	2.47180594035369e-08	0.00318403439960901	2.47181238847915e-08	1	2	0	1	1.00000739418452	1.00005869375011
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00050154288062	essential	2	2.22092650119395e-08	1.86179440385215e-07	1.86122297091088e-07	1	4	0	1	1.00010511058954	1.00083491558784
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.35637202010419	opt_isoenz_tight	2	0	1.00075881063659e-05	1.00072684884774e-05	1	5	0	2	0.986644382573665	1.0240234819952
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	4.35637202010419	opt_isoenz_tight	2	0	2.74933604578199e-06	2.74924823871501e-06	1	6	0	2	1.00091958986178	1.01249918087841
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	3.1971891032383	opt_isoenz_tight	2	0	2.95162686077212e-06	2.95109811607797e-06	1	8	0	2	1.0055153611181	1.04551941165191
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.291099582514149	subOpt_isoenz	0	0	4.1528900465302e-08	0	0	12	3	2	1	1
