gene_IDs	gene_names	K_score
YBL015W	ACH1	1000
YBR145W	ADH5	1000
YBR252W	DUT1	1000
YDR300C	PRO1	1000
YER170W	ADK2	1000
YOL086C	ADH1	1000
YOR323C	PRO2	1000
YJR069C	HAM1	1000
YDR452W	PPN1	1000
PAL	PAL	1000
C4H	C4H	1000
4CL	4CL	1000
CHS	CHS	1000
CHI	CHI	1000
F3H	F3H	1000
F3"H	F3"H	1000
FLS	FLS	1000
YGR087C	PDC6	12.1920102194435
YLR044C	PDC1	12.1920102194435
YLR134W	PDC5	12.1920102194435
YAL038W	CDC19	2.44666337500339
YOR347C	PYK2	2.44666337500339
YGR254W	ENO1	2.29592598181853
YHR174W	ENO2	2.29592598181853
YKL152C	GPM1	2.29592598181853
YMR323W	ERR3	2.29592598181853
YOR393W	ERR1	2.29592598181853
YPL281C	ERR2	2.29592598181853
YOR283W	YOR283W	2.29592598181853
YLR354C	TAL1	1.26504425228096
YGR043C	NQM1	1.26504425228096
YMR205C	PFK2	1.22932873904012
YGR240C	PFK1	1.22932873904012
YKL060C	FBA1	1.22932873904012
YDR050C	TPI1	1.22637982035736
YCR012W	PGK1	1.22528701638045
YGR192C	TDH3	1.22528701638045
YJL052W	TDH1	1.22528701638045
YJR009C	TDH2	1.22528701638045
YBR196C	PGI1	1.19452478113365
YER091C	MET6	0.293884450454309
YGL125W	MET13	0.293884450454309
YPL023C	MET12	0.293884450454309
YER043C	SAH1	0.293827460547136
YJR105W	ADO1	0.293827460547136
YDR502C	SAM2	0.293827460547136
YLR180W	SAM1	0.293827460547136
YLL052C	AQY2	0.292667947890444
YPR192W	AQY1	0.292667947890444
YHR002W	LEU5	0.27783
YBR218C	PYC2	0.276572139927619
YGL062W	PYC1	0.276572139927619
YDL066W	IDP1	0.275061693385094
YOR222W	ODC2	0.270668115637002
YPL134C	ODC1	0.270668115637002
YMR267W	PPA2	0.263800480800694
YBL039C	URA7	0.258201785040243
YJR103W	URA8	0.258201785040243
YOL126C	MDH2	0.235506467077691
YMR145C	NDE1	0.214702200442187
YDL085W	NDE2	0.214702200442187
YDR503C	LPP1	0.207961799935178
Q0045	COX1	0.193523383002159
Q0250	COX2	0.193523383002159
Q0275	COX3	0.193523383002159
YDL067C	COX9	0.193523383002159
YGL187C	COX4	0.193523383002159
YGL191W	COX13	0.193523383002159
YHR051W	COX6	0.193523383002159
YIL111W	COX5B	0.193523383002159
YLR038C	COX12	0.193523383002159
YLR395C	COX8	0.193523383002159
YMR256C	COX7	0.193523383002159
YBL045C	COR1	0.191856482388836
YDR529C	QCR7	0.191856482388836
YEL024W	RIP1	0.191856482388836
YFR033C	QCR6	0.191856482388836
YGR183C	QCR9	0.191856482388836
YHR001W-A	QCR10	0.191856482388836
YJL166W	QCR8	0.191856482388836
YOR065W	CYT1	0.191856482388836
YPR191W	QCR2	0.191856482388836
Q0105	COB	0.191856482363792
YPR021C	AGC1	0.188206271058758
Q0080	ATP8	0.183928915578581
Q0085	ATP6	0.183928915578581
Q0130	OLI1	0.183928915578581
YBL099W	ATP1	0.183928915578581
YBR039W	ATP3	0.183928915578581
YDL004W	ATP16	0.183928915578581
YDR298C	ATP5	0.183928915578581
YDR322C-A	TIM11	0.183928915578581
YDR377W	ATP17	0.183928915578581
YJR121W	ATP2	0.183928915578581
YKL016C	ATP7	0.183928915578581
YML081C-A	ATP18	0.183928915578581
YPL078C	ATP4	0.183928915578581
YPL271W	ATP15	0.183928915578581
YPR020W	ATP20	0.183928915578581
YOL077W-A	ATP19	0.183928915578581
YLR295C	ATP14	0.183928915578577
YKL029C	MAE1	0.172830618122671
YER053C	PIC2	0.153300351277084
YJR077C	MIR1	0.153300351277084
YER069W	ARG5,6	0.145193082637183
YMR062C	ARG7	0.145193082637183
YOL140W	ARG8	0.145193082637183
YOR130C	ORT1	0.145193082637183
YAL062W	GDH3	0.127529044000027
YOR375C	GDH1	0.127529044000027
YML120C	NDI1	0.115471012645095
YFL018C	LPD1	0.0829104738158072
YIL074C	SER33	0.028439032738266
YER081W	SER3	0.028439032738266
YGR208W	SER2	0.028439032738266
YOR184W	SER1	0.028439032738266
YLR058C	SHM2	0.00910672392787864
YGR204W	ADE3	0.00360221741571511
YBR263W	SHM1	0.000228203705097501
YAL044C	GCV3	0.000114101739136158
YDR019C	GCV1	0.000114101739136158
YMR189W	GCV2	0.000114101739136158
YDR148C	KGD2	0
YER070W	RNR1	0
YGR180C	RNR4	0
YIL066C	RNR3	0
YIL125W	KGD1	0
YJL026W	RNR2	0
YLR438W	CAR2	0
YMR246W	FAA4	0
YOR317W	FAA1	0
YOR388C	FDH1	0
