genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.10046560806573e-07	2.1043860003917e-07	2.10188074822914e-07	1	4	0	1	1.00042954790584	1.0004297100201
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	tightly_const	2	2.72282783194736e-08	2.72804192160778e-08	2.72466152002226e-08	1	6	0	1	1.00005872628002	1.00005874844075
YJR069C	P47119	HAM1	22.09268	sce00230  Purine metabolism	1	1000	essential	2	2.40061462960542e-11	4.33425383778638e-09	1.5728024228112e-10	1	16	0	1	1.00000015056949	1.00000015062666
CrTdc	A0A3S7SKS7	CrTdc	56.221		2	1000	tightly_const	2	5.69009674133602e-08	5.6900967413474e-08	5.69009674133602e-08	1	3	0	1	1.00001767377805	1.00001768044851
PcpsiH	P0DPA7	PcpsiH	57.515		2	1000	tightly_const	2	0.000682128797351362	0.000682128797352727	0.000682128797351362	1	4	0	1	1.27672353454283	1.27685835518085
PcPsiK	P0DPA8	PcPsiK	40.442		2	1000	tightly_const	2	0.000682128797351362	0.000682131038811495	0.000682128797351362	1	7	0	1	1.17980902249706	1.17989045050624
PcPsiM	P0DPA9	PcPsiM	34.434		2	1000	tightly_const	2	0.000682128797351362	0.000682128797352727	0.000682128797351362	1	5	0	1	1.14911350491535	1.14917950108123
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.2258028927178	essential	2	2.83967987785967e-08	3.18465939964907e-08	2.84026574359795e-08	1	2	0	1	1.00007014944976	1.00007020130907
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22481435377797	tightly_const	2	1.69148364864872e-05	1.6922234121422e-05	1.69183246854377e-05	1	8	0	1	0.988246892679262	1.0613224707641
YDR452W	Q04119	PPN1	78.34335	sce00NNN  None	1	1000	opt_isoenz	2	0	1.18110500336011e-09	1.59461388661699e-12	1	11	0	3	1.0000000054128	1.00000000541548
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22691398178769	opt_isoenz	2	0	3.91495216199749e-09	3.87022831737282e-09	1	7	0	3	0.999999999999306	1
YLL052C		AQY2	NaN		0	0.285873680842003		0	NaN	NaN	NaN	0	2	2	3	1	1
YPR192W		AQY1	NaN		0	0.285873680842003		0	NaN	NaN	NaN	0	2	2	3	1	1
YOR222W		ODC2	NaN		0	0.263536377659125		0	NaN	NaN	NaN	0	6	4	3	1	1
YPL134C		ODC1	NaN		0	0.263536377659125		0	NaN	NaN	NaN	0	6	4	3	1	1
YER053C		PIC2	NaN		0	0.151644803809855		0	NaN	NaN	NaN	0	4	11	3	1	1
YJR077C		MIR1	NaN		0	0.151644803809855		0	NaN	NaN	NaN	0	4	11	3	1	1
