genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
YMR205C	P16862	PFK2	104.61673	2	400.740226571486	essential	2	3.59741642330042e-07	6.46949904234832e-07	6.46930909157908e-07	1	9	0	1
YLR174W	P41939	IDP2	46.56172	1	29.8320540337369	essential	2	3.07677557180679e-06	0.00188110975880023	3.07714419225334e-06	1	5	0	1
YOL126C	P22133	MDH2	40.7305	1	8.11788811610063	essential	2	2.21937699071471e-08	0.00214692417658339	2.21942458866376e-08	1	5	0	1
YKL085W	P17505	MDH1	35.64959	1	7.79328211428067	essential	2	1.00033583607257e-06	0.00245388598402034	1.00036422114081e-06	1	5	0	1
YBR221C	P32473	PDB1	40.0532	2	3.49157678542642	tightly_const	2	2.94963892825225e-06	2.94973975002933e-06	2.94967826060163e-06	0	6	2	1
YER178W	P16387	PDA1	46.34261	2	3.49157678542642	tightly_const	2	2.94963892825225e-06	2.94973975002933e-06	2.94967826060163e-06	0	6	2	1
YGR193C	P16451	PDX1	45.36125	2	3.49157678542642	tightly_const	2	2.94963892825225e-06	2.94973975002933e-06	2.94967826060163e-06	0	6	2	1
YNL071W	P12695	LAT1	51.81762	2	3.49157678542642	tightly_const	2	2.94963892825225e-06	2.94973975002933e-06	2.94967826060163e-06	0	6	2	1
YDR050C	P00942	TPI1	26.79508	1	1.24071546835178	essential	2	2.65749474234956e-08	0.00326347373407555	2.65750119047526e-08	1	2	0	1
YCR012W	P00560	PGK1	44.73787	1	1.23429765685554	essential	2	8.85021631940332e-07	0.00195547817356404	8.85021631940374e-07	1	4	0	1
YDR516C	Q04409	EMI2	55.92028	2	1.00066848091419	essential	2	1.39834691006579e-07	1.86179440385225e-07	1.86178000000186e-07	1	4	0	1
YNR001C	P00890	CIT1	53.35945	2	7.79328211428067	opt_isoenz_tight	2	0	1.34800426979519e-06	1.34797385148883e-06	1	7	0	2
YGL062W	P11154	PYC1	130.09827	2	4.25677514127116	opt_isoenz_tight	2	0	3.47979803567741e-06	3.47926929098319e-06	0	8	1	2
YAL038W	P00549	CDC19	54.54404	2	2.48614246153901	opt_isoenz_tight	2	0	1.94111653606571e-06	1.9410980096897e-06	0	6	3	2
YBL039C	P28274	URA7	64.70953	0	0.285954337145187	subOpt_isoenz	0	0	4.15289004662932e-08	0	0	12	9	2
YDL052C	P33333	SLC1	33.88654	0	0.281727651681162	subOpt_isoenz	0	0	2.97211162849774e-06	0	1	28	0	2
YER070W	P21524	RNR1	99.56021	0	0.271974461557426	subOpt_isoenz	0	0	4.87266676414562e-07	0	0	24	10	2
YIL066C	P21672	RNR3	97.51369	0	0.271974461557426	subOpt_isoenz	0	0	4.87266676415006e-07	0	0	24	10	2
YJL026W	P09938	RNR2	46.14681	0	0.271974461557426	subOpt_isoenz	0	0	4.87266676414207e-07	0	0	24	10	2
YNR019W	P53629	ARE2	74.022	0	0.207585615340084	subOpt_isoenz	0	0	0.00118132979590297	0	1	84	0	2
YMR145C	P40215	NDE1	62.77345	0	0.166526832373015	subOpt_isoenz	0	0	7.82371626277199e-05	0	0	6	11	2
YOR245C	Q08650	DGA1	47.71075	0	0.164378423010126	subOpt_isoenz	0	0	1.01733999431096e-07	0	1	122	0	2
YGR087C	P26263	PDC6	61.57964	0	0.121746769830396	subOpt_isoenz	0	0	2.34225485457385e-07	0	0	17	12	2
YLR134W	P16467	PDC5	61.91138	0	0.121746769830396	subOpt_isoenz	0	0	2.3422546008005e-07	0	0	17	12	2
YER081W	P40054	SER3	51.1927	0	0.0126068041628477	subOpt_isoenz	0	0	5.43302915926888e-08	0	0	6	15	2
YCL040W	P17709	GLK1	55.37689	0	0	subOpt_isoenz	0	0	2.5235196008453e-07	0	1	6	0	2
YLR446W	Q06204	YLR446W	48.96875	0	0	subOpt_isoenz	0	0	4.14037531724424e-05	0	1	20	0	2
YKL060C	P14540	FBA1	39.62024	1	667.07789989499	opt_isoenz	2	0	0.00220972885442604	4.33496847150426e-10	1	7	0	3
YNL036W	P53615	NCE103	24.85889	1	2.94955164870618	opt_isoenz	2	0	0.0035176292197092	2.39507035668964e-10	1	4	0	3
YGR254W	P00924	ENO1	46.81564	1	2.32715852897959	opt_isoenz	2	0	0.00186983902984166	1.99174834597156e-06	0	5	5	3
YOR283W	Q12040	YOR283W	26.17622	1	2.32715852897959	opt_isoenz	2	0	0.00334115679063347	5.49942740253282e-07	1	4	0	3
YML120C	P32340	NDI1	57.24915	1	1.69747735195227	opt_isoenz	2	0	9.05153052884687e-05	8.19613089888879e-07	1	5	0	3
YLR354C	P15019	TAL1	37.0359	1	1.27320924348273	opt_isoenz	2	0	0.00236391984960877	2.84856663849892e-06	0	6	7	3
YJL052W	P00360	TDH1	35.74956	1	1.23429765685554	opt_isoenz	2	0	0.00246240337737899	1.63790030689925e-05	0	8	8	3
YFR053C	P04806	HXK1	53.73784	0	0	subOpt_isoenz	0	0	2.52351939973453e-07	0	0	12	16	3
YGL253W	P04807	HXK2	53.9419	0	0	subOpt_isoenz	0	0	5.45733298620778e-07	0	0	12	16	3
